OBJECTID,Lat,Long,Speciality,contract,LicenseNumber,LocationNumber,FacInstanceId,FacilityType,FacilityName,FacilityStatus,LocationAddress,LocationCity,LocationState,LocationZipCode,LocationCounty,MailAddress,MailCity,MailState,MailZipCode,TelephoneNmbr,FaxNmbr,ConfidentialFaxNmbr,RCSRegionUnit,SpecialityCode,ContractCode,FacilityPOC,LicensedBedCount,LicenseExpirationDate,ServiceDisclosure,Has_Reports,Reports_Location,GeocodeScore,GeocodeSource
838,-122.161811,47.71754898,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,754083,40008249,45410,AF,Cherry Blossom 2 Adult Family Home LLC,OP,13028 133RD PL NE,KIRKLAND,WA,98034,King,13028 133RD PL NE,KIRKLAND,WA,98034,(425) 814-5344,,(425) 814-4699,2I,"SPMI, SPDE, SPDD",1080XS-12 ,"RIVERA, MYLENE P. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754083,No, ,100,PointAddress
839,-122.2090294,47.38797132,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",753230,40007134,44220,AF,Cherry Blossom Home Care in Kent LLC,OP,23829 99TH AVE S,KENT,WA,98031,King,23829 99TH AVE S,KENT,WA,98031,(235) 487-5922,,(206) 973-5305,2G,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","RIVERA, MYLENE P. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753230,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753230,100,PointAddress
840,-122.1619897,47.4998799,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,701600,40007016,38320,AF,CHOICE HOME CARE,OP,4225 NE 10th Pl,Renton,WA,98059,King,4225 NE 10th Pl,Renton,WA,98059,(425) 226-5011,,,2E,"SPMI, SPDE, SPDD",1080XS-12 ,"Suciu, Sorina L. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=701600,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=701600,100,PointAddress
841,-122.1671618,47.41560064,"Mental Health, Dementia",Adult Family Home,753337,40006719,44303,AF,CHOICE ONE CARE AFH LLC,OP,13017 SE 208TH ST,KENT,WA,98031,King,13017 SE 208TH ST,KENT,WA,98031,(253) 981-3952,,(253) 981-4441,2G,"SPMI, SPDE",1080XS-12 ,"TORKELSON, DANIELA C. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753337,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753337,100,PointAddress
842,-122.2463018,47.73565996,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,559400,40005594,37152,AF,CHRISTIAN AFH,OP,14807 72ND PLACE NE,KENMORE,WA,98028,King,14807 72ND PLACE NE,KENMORE,WA,98028,(425) 820-9413,,(425) 820-9413,2I,"SPMI, SPDE, SPDD",1080XS-12 ,"Paul, Vasile ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=559400,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=559400,100,PointAddress
843,-122.1314911,47.32801109,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,751684,40009261,40787,AF,CHRISTIAN CARE ADULT FAMILY HOME,OP,30524 157TH PL SE,KENT,WA,98042,King,30524 157TH PL SE,KENT,WA,98042,(253) 639-8674,(253) 981-4235,,2E,"SPMI, SPDE, SPDD",1080XS-12 ,"GABRIEL, SENAIDA V. ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751684,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751684,100,PointAddress
844,-122.2898513,47.42072955,"Mental Health, Dementia",Adult Family Home,646000,40006460,37830,AF,CIRCLE OF FRIENDS,OP,3410 S 203RD ST,SEATAC,WA,98198,King,3410 S 203RD ST,SEATAC,WA,98198,(206) 919-1402,(206) 212-6702,,2G,"SPMI, SPDE",1080XS-12 ,"Thomas, Evelyn J. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=646000,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=646000,100,PointAddress
845,-122.2852292,47.42448887,Dementia,Adult Family Home,750827,40008489,39550,AF,CIRCLE OF FRIENDS II,OP,3816 SOUTH 198TH ST,SEATAC,WA,98188,King,3816 SOUTH 198TH ST,SEATAC,WA,98188,(206) 212-6798,(206) 212-6702,,2G,SPDE,1080XS-12 ,"Thomas, Evelyn J. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750827,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750827,100,PointAddress
846,-122.3392928,47.73355938,"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home",751918,40009395,41053,AF,Citadel of Seattle,OP,14342 ASHWORTH AVE N,SEATTLE,WA,98133,King,1658 N 145TH STREET,SEATTLE,WA,98133,(206) 466-1767,,(206) 362-2111,2I,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Mascarinas, Marilyn ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751918,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751918,100,PointAddress
847,-122.3653806,47.49777083,"Mental Health, Dementia",No Contract,751000,40008637,39788,AF,CLARK RESIDENCE INC,OP,11650 26TH AVE SW,BURIEN,WA,98146,King,11650 26TH AVE SW,BURIEN,WA,98146,(206) 246-5581,,,2E,"SPMI, SPDE",,"Clark, Robert G. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751000,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751000,100,PointAddress
848,-122.1959792,47.43897127,"Mental Health, Dementia",Adult Family Home,753526,40010506,44649,AF,Clear Choice Adult Family Home LLC,OP,18303 108th PL SE,Renton,WA,98055,King,18303 108th PL SE,Renton,WA,98055,(425) 255-0123,,(425) 255-0123,2G,"SPMI, SPDE",1080XS-12 ,"Lewate, Asfaw B. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753526,No, ,100,PointAddress
849,-122.1561517,47.51322055,"Mental Health, Dementia",Adult Family Home,751655,40009179,40658,AF,COAL CREEK SENIOR CARE AFH,OP,4626 NE 24TH ST,RENTON,WA,98059,King,4626 NE 24TH ST,RENTON,WA,98059,(425) 282-4676,,(425) 572-5278,2E,"SPMI, SPDE",1080XS-12 ,"PIVODA, GABRIEL ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751655,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751655,100,PointAddress
850,-122.3233003,47.72336091,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,190300,40001903,33442,AF,COMFORT ADULT FAMILY HOME,OP,502 NE 130TH ST,SEATTLE,WA,98125,King,502 NE 130TH ST,SEATTLE,WA,98125,(206) 362-3074,(206) 362-3074,,2I,"SPMI, SPDE, SPDD",1080XS-12 ,"Solema, Nilda A. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=190300,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=190300,100,PointAddress
851,-122.1947317,47.39729024,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",752598,40009835,41993,AF,COMFORT TOUCH ADULT FAMILY HOME,OP,22804 110TH AVE SE,KENT,WA,98031,King,22804 110TH AVE SE,KENT,WA,98031,(253) 277-2625,,,2G,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","SARUNI, ANTHONY ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752598,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752598,100,PointAddress
852,-122.1157723,47.61811876,Developmental Disabilities,Adult Family Home,752748,40004866,42450,AF,Community Homes Inc,OP,16827 NE 9TH PL,BELLEVUE,WA,98008,King,15414 SE 6TH PL,Bellevue,WA,98007,(425) 562-8036,,,2E,SPDD,1080XS-12 ,"Midgley, Alyssa M. ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752748,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752748,100,PointAddress
853,-122.1469697,47.60201013,Developmental Disabilities,Adult Family Home,753718,40006001,44879,AF,Community Homes Inc,OP,818 144th Pl SE,Bellevue,WA,98007,King,15414 SE 6th Pl,Bellevue,WA,98007,(425) 644-6771,,,2E,SPDD,1080XS-12 ,"Midgley, Alyssa M. ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753718,No, ,100,PointAddress
854,-122.2522819,47.50358978,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,750099,40007410,38659,AF,CONCEJO AFH,OP,6320 S FOUNTAIN ST,SEATTLE,WA,98178,King,6320 S FOUNTAIN ST,SEATTLE,WA,98178,(206) 760-9364,,(206) 760-9909,2G,"SPMI, SPDE, SPDD",1080XS-12 ,"Mcdowell, Lolita M. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750099,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750099,100,PointAddress
855,-122.3269603,47.31863881,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",751279,40008829,40078,AF,CONE ADULT FAMILY HOME,OP,454 S 316TH PL,FEDERAL WAY,WA,98003,King,PO BOX 27042,FEDERAL WAY,WA,98093,(253) 941-3874,(253) 941-3874,,2G,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","BALDE-TAN, EDNA C. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751279,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751279,100,PointAddress
856,-122.3621722,47.29825969,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",586300,40005863,37374,AF,CONE AFH,OP,2125 SW 338TH ST,FEDERAL WAY,WA,98023,King,PO Box 27042,Federal Way,WA,98093,(253) 200-5585,,,2G,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","BALDE-TAN, EDNA C. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=586300,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=586300,100,PointAddress
857,-122.2214999,47.76774913,"Mental Health, Dementia",Adult Family Home,753415,40007377,44512,AF,CONIFER VIEW AFH LLC,OP,8919 NE 192ND PLACE,BOTHELL,WA,98011,King,8919 NE 192ND PLACE,BOTHELL,WA,98011,(425) 485-8395,,(425) 939-5336,2I,"SPMI, SPDE",1080XS-12 ,"Ginghina, Carmen ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753415,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753415,100,PointAddress
858,-122.112409,47.59700951,"Mental Health, Dementia",Adult Family Home,466400,40004664,36405,AF,CONMAR LTD,OP,17014  SE 14TH LANE,BELLEVUE,WA,98008,King,17014  SE 14TH LANE,BELLEVUE,WA,98008,(425) 562-3111,,(425) 641-0929,2E,"SPMI, SPDE",1080XS-12 ,"Petrescu, Mariana E. ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=466400,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=466400,100,PointAddress
859,-122.1753906,47.61590948,"Mental Health, Dementia","Expanded Community Services, Adult Family Home",752636,40009954,42271,AF,CONTENTMENT ADULT FAMILY HOME LLC,OP,615 124th Ave NE,Bellevue,WA,98005,King,PO Box 451,Bellevue,WA,98009,(425) 429-6877,,(425) 698-1008,2E,"SPMI, SPDE","1080XS-12 , 1080XS-12 ","DARBOE, FATOU ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752636,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752636,100,PointAddress
860,-122.1157504,47.69126887,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,752880,40007306,43726,AF,Contessa A.F.H. LLC,OP,16733 NE 102ND PL,REDMOND,WA,98052,King,16733 NE 102ND PL,REDMOND,WA,98052,(425) 968-8058,(425) 968-8058,,2E,"SPMI, SPDE, SPDD",1080XS-12 ,"Maier, Sheila R. ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752880,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752880,100,PointAddress
861,-122.3715803,47.30343936,"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home",754089,40009860,45714,AF,Converge AFH Corp,OP,2912 SW 333rd St,Federal Way,WA,98023,King,10027 SE 245th Place,Kent,WA,98030,(206) 734-4540,,(206) 701-0876,2G,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Kirori, Mathew ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754089,No, ,100,PointAddress
862,-122.2841406,47.26479915,"Mental Health, Dementia",Adult Family Home,717400,40007174,38453,AF,CORAS ELDER CARE AFH,OP,37530 39TH AVE S,AUBURN,WA,98001,King,9823 29th Street Ct E,Edgewood,WA,98371,(253) 838-1600,,(253) 874-5898,2G,"SPMI, SPDE",1080XS-12 ,"Castor, Dioscora R. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=717400,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=717400,100,PointAddress
863,-122.0234795,47.50614879,"Mental Health, Dementia",Adult Family Home,750891,40000095,39763,AF,CORINA'S ADULT FAMILY HOME,OP,10707 ISSAQUAH HOBART RD SE,ISSAQUAH,WA,98027,King,10707 ISSAQUAH HOBART RD SE,ISSAQUAH,WA,98027,(425) 369-9722,(425) 200-0057,,2E,"SPMI, SPDE",1080XS-12 ,"Cruceanu, Corina M. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750891,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750891,100,PointAddress
864,-122.1510311,47.62228885,"Mental Health, Dementia, Developmental Disabilities",No Contract,754241,40010975,45722,AF,Cornerstone Adult Family Home LLC,OP,1319 142nd Pl NE,Bellevue,WA,98007,King,1319 142nd Pl NE,Bellevue,WA,98007,(425) 312-3771,,,2E,"SPMI, SPDE, SPDD",,"Liang, Huey ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754241,No, ,100,PointAddress
865,-122.3501096,47.29121023,"Mental Health, Dementia, Developmental Disabilities","Meaningful Day, Adult Family Home",754206,40003697,45707,AF,Corpuz Ohana Home LLC,OP,34607 11TH CT SW,FEDERAL WAY,WA,98023,King,34607 11TH CT SW,FEDERAL WAY,WA,98023,(253) 661-1628,,,2G,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Negron, Kimberly M. ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754206,No, ,100,PointAddress
866,-122.1865095,47.53180027,"Mental Health, Dementia",Adult Family Home,753946,40010765,45256,AF,Country Crest AFH LLC,OP,7904 115th Ave SE,Newcastle,WA,98056,King,7904 115th Ave SE,Newcastle,WA,98056,(425) 572-5137,,(425) 572-0368,2E,"SPMI, SPDE",1080XS-12 ,"Chirica, Marina ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753946,No, ,100,PointAddress
867,-122.0622701,47.68056091,Dementia,No Contract,683000,40006830,38154,AF,COUNTRY ESTATE AT UNION HILL,OP,8720 208TH AVE NE,REDMOND,WA,98053,King,13110 NE 177 Pl #220,Woodinville,WA,98072,(425) 836-4053,(888) 821-2183,,2E,SPDE,,"Dremlyuga, Natasha ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=683000,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=683000,100,PointAddress
868,-122.3242025,47.39037915,"Mental Health, Dementia",Adult Family Home,751081,40001217,39758,AF,COURTLY HOME,OP,23511 MARINE VIEW DR S,DES MOINES,WA,98198,King,23511 MARINE VIEW DR S,DES MOINES,WA,98198,(206) 824-0398,(206) 870-9720,,2E,"SPMI, SPDE",1080XS-12 ,"Bonilla, Ruben R. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751081,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751081,100,PointAddress
869,-122.3919216,47.65897049,"Dementia, Developmental Disabilities",Adult Family Home,751762,40006616,40843,AF,COVENANT CARE LLC,OP,4246 WILLIAMS AVE W,SEATTLE,WA,98199,King,4246 WILLIAMS AVE W,SEATTLE,WA,98199,(206) 285-5194,(206) 285-5194,,2E,"SPDE, SPDD",1080XS-12 ,"Anonuevo, Zenaida A. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751762,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751762,100,PointAddress
870,-122.2606112,47.32638908,"Mental Health, Dementia, Developmental Disabilities","Meaningful Day, Adult Family Home",752223,40009548,41315,AF,COZIE ADULT FAMILY HOME,OP,30732 58TH CT S,AUBURN ,WA,98001,King,30732 58TH CT S,AUBURN ,WA,98001,(253) 249-7948,(253) 529-2442,,2G,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Waiharo, Njeri N. ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752223,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752223,100,PointAddress
871,-122.2825404,47.33781027,"Mental Health, Dementia, Developmental Disabilities","Meaningful Day, Adult Family Home",751078,40008693,39867,AF,COZIE ADULT FAMILY HOME,OP,4021 S 294TH STREET,AUBURN,WA,98001,King,29218 45TH PL SOUTH,AUBURN,WA,98001,(253) 946-5396,(253) 529-2442,,2G,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Waiharo, Njeri N. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751078,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751078,100,PointAddress
872,-122.2767998,47.33951078,"Mental Health, Dementia, Developmental Disabilities","Meaningful Day, Expanded Community Services, Adult Family Home",718500,40007185,38461,AF,COZIE AFH,OP,29218 45TH PL S,AUBURN,WA,98001,King,29218 45TH PL S,AUBURN,WA,98001,(253) 529-2442,,,2G,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Waiharo, Njeri N. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=718500,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=718500,100,PointAddress
873,-122.2752196,47.77673134,"Mental Health, Dementia",No Contract,752099,40009532,41283,AF,COZY GLEN LLC ADULT FAMILY HOME,OP,4710 NE 204TH ST,LAKE FOREST PARK,WA,98155,King,4710 NE 204TH ST,LAKE FOREST PARK,WA,98155,(206) 457-4355,(206) 457-4377,,2I,"SPMI, SPDE",,"BARBU, LAURENTIA ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752099,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752099,100,PointAddress
874,-122.2941602,47.41030037,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753893,40010696,45115,AF,Cozy Nest Adult Family Home LLC,OP,21239 31st Ave S,Seatac,WA,98198,King,21239 31st Ave S,Seatac,WA,98198,(206) 428-8573,,,2E,"SPMI, SPDE, SPDD",1080XS-12 ,"Gituanja, Justus M. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753893,No, ,100,PointAddress
875,-122.2989583,47.70838131,"Mental Health, Dementia",Adult Family Home,751723,40001363,40846,AF,CREATIVE CARE AFH #3,OP,2723 C NE 110th ST,SEATTLE,WA,98125,King,5111 DOGWOOD DR,EVERETT,WA,98203,(425) 268-6613,(425) 512-9596,,2I,"SPMI, SPDE",1080XS-12 ,"HUESCA, MARY ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751723,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751723,100,StreetAddress
876,-122.2937796,47.74166938,"Mental Health, Dementia",Adult Family Home,750718,40007052,39508,AF,CREATIVE CARE AFH INC,OP,15520 33RD AVE NE,LAKE FOREST PARK,WA,98155,King,15520 33RD AVE NE,LAKE FOREST PARK,WA,98155,(206) 363-2361,(206) 420-7554,,2I,"SPMI, SPDE",1080XS-12 ,"HUESCA, MARY ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750718,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750718,100,PointAddress
877,-122.2300729,47.73677039,"Mental Health, Dementia",No Contract,751715,40008544,40848,AF,CRESCENT HOME CARE INC,OP,8165 NE 150TH ST,KENMORE,WA,98028,King,8165 NE 150TH ST,KENMORE,WA,98028,(425) 483-8614,(425) 489-9095,,2I,"SPMI, SPDE",,"Horga, Marcella A. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751715,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751715,100,PointAddress
878,-122.3028323,47.34405899,"Mental Health, Dementia",Adult Family Home,754169,40010809,45337,AF,Crestwood Adult Family Home LLC,OP,2249 S 287th St,Federal Way,WA,98003,King,3237 SW 325th St,Federal Way,WA,98023,(253) 327-9409,,(253) 517-9566,2G,"SPMI, SPDE",1080XS-12 ,"Gacheru, Sarah W. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754169,No, ,100,PointAddress
879,-122.3153202,47.74076114,"Mental Health, Dementia",Adult Family Home,753394,40007230,44337,AF,Crizhtelle Golden Care Inc,OP,15410 12th Ave NE,Shoreline,WA,98155,King,15410 12th Ave NE,Shoreline,WA,98155,(206) 365-1077,,(206) 365-0992,2I,"SPMI, SPDE",1080XS-12 ,"Mendoza, Maricris O. ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753394,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753394,100,PointAddress
880,-122.1846722,47.7280788,"Mental Health, Dementia",Adult Family Home,753562,40002930,44680,AF,Crossland Adult Family Home,OP,14113 117TH PL NE,KIRKLAND,WA,98034,King,2234 2nd Ave West,Seattle,WA,98119,(206) 395-6863,(425) 814-4796,,2I,"SPMI, SPDE",1080XS-12 ,"Erhard, Vanessa ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753562,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753562,100,PointAddress
881,-122.1375908,47.61672873,"Mental Health, Dementia",Adult Family Home,753071,40010208,43966,AF,Crossroads Adult Family Care LLC,OP,15160 NE 7th Pl,Bellevue,WA,98007,King,15160 NE 7th Pl,Bellevue,WA,98007,(425) 326-1685,(425) 679-6825,,2E,"SPMI, SPDE",1080XS-12 ,"Palanchuk, Catalina ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753071,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753071,100,PointAddress
882,-122.3751503,47.69998043,"Mental Health, Dementia",No Contract,753730,40010613,44919,AF,Crown Hill Senior Care Home LLC,OP,9632 Mary Ave NW,Seattle,WA,98117,King,9632 Mary Ave NW,Seattle,WA,98117,(206) 819-6214,,,2I,"SPMI, SPDE",,"GOCAN, CLAUDIA ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753730,No, ,100,PointAddress
883,-122.2251497,47.49443914,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,572700,40005727,37271,AF,CRYSTAL CARE FAMILY HOME INC,OP,8509 S 121ST STREET,SEATTLE,WA,98178,King,8509 S 121ST STREET,SEATTLE,WA,98178,(206) 772-2185,,(206) 772-0133,2G,"SPMI, SPDE, SPDD",1080XS-12 ,"Barbosa, Nora C. ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=572700,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=572700,100,PointAddress
884,-122.2960992,47.54839876,"Mental Health, Dementia",Adult Family Home,296404,40002964,34659,AF,CRYSTAL LIFE ADULT FAMILY HOME,OP,5951 29TH AVE S,SEATTLE,WA,98108,King,5951 29TH AVE S,SEATTLE,WA,98108,(206) 722-3776,,(206) 722-3776,2E,"SPMI, SPDE",1080XS-12 ,"Tutaan, Santos ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=296404,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=296404,100,PointAddress
885,-122.3763729,47.2948797,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,752183,40009472,41187,AF,D AND B ADULT FAMILY HOME,OP,34229 34TH AVE SW,FEDERAL WAY,WA,98023,King,34229 34TH AVE SW,FEDERAL WAY,WA,98023,(253) 235-5102,,,2G,"SPMI, SPDE, SPDD",1080XS-12 ,"APUHIN, BARBARA D. ",3,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752183,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752183,100,PointAddress
886,-122.2803306,47.52975926,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,433700,40004337,36086,AF,DALISAY CORSILLES AFH,OP,4203 S Elmgrove St,Seattle,WA,98118,King,4203 S Elmgrove St,Seattle,WA,98118,(206) 420-3282,,,2E,"SPMI, SPDE, SPDD",1080XS-12 ,"Corsilles, Dalisay M. ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=433700,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=433700,100,PointAddress
887,-122.1110925,47.75218959,Dementia,Adult Family Home,596700,40005967,37458,AF,DANIELAS ADULT HOME CARE INC,OP,17106 NE 172ND PL,WOODINVILLE,WA,98072,King,17106 NE 172ND PL,WOODINVILLE,WA,98072,(425) 830-7757,,(425) 424-9670,2I,SPDE,1080XS-12 ,"Ionesi, Daniela ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=596700,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=596700,100,PointAddress
